บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2Q30107,2Q30107,,,,19303,,,"25,401.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2Q30203,2Q30203,,,,19303,,,"14,790.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2Q30204,2Q30204,,,,19303,,,"21,523.70",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10001,2R10003,,,,19303,,,"44,140.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10001,2R10004,,,,19303,,,"24,659.20",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10001,2R10006,,,,19303,,,"1,965.15",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10100,2R10100,,,,19303,,,"25,938.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10100,2R10101,,,,19303,,,"47,071.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10105,2R10105,,,,19303,,,"12,158.30",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10110,2R10110,,,,19303,,,"23,266.05",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10111,2R10111,,,,19303,,,"12,787.70",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10112,2R10112,,,,19303,,,"2,016.45",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10200,2R10200,,,,19303,,,"25,311.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10204,2R10204,,,,19303,,,"26,664.30",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10207,2R10207,,,,19303,,,"4,767.70",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R10211,2R10211,,,,19303,,,"23,436.60",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20001,2R20001,,,,19303,,,"65,744.40",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20100,2R20101,,,,19303,,,"13,235.75",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20102,2R20102,,,,19303,,,"32,129.30",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20105,2R20105,,,,19303,,,"17,125.35",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20107,2R20107,,,,19303,,,"9,231.75",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20203,2R20203,,,,19303,,,"30,985.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20204,2R20204,,,,19303,,,"23,636.20",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R20209,2R20209,,,,19303,,,"17,768.30",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R30200,2R30201,,,,19303,,,"11,721.05",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000065,28.05.2024,28.05.2024,HR,2R30206,2R30206,,,,19303,,,"54,834.40",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1C00000,1C00000,,,,19303,,,450,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1C10100,1C10111,,,,19303,,,"20,352.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1C10100,1C10113,,,,19303,,,"113,580.40",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1C10200,1C10203,,,,19303,,,"57,763.20",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1F10200,1F10204,,,,19303,,,"1,330.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1J00200,1J00203,,,,19303,,,"2,495.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1J00300,1J00301,,,,19303,,,"1,846.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1K00400,1K00403,,,,19303,,,"21,400.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L00100,1L00102,,,,19303,,,"50,374.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L00200,1L00202,,,,19303,,,400,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L00200,1L00203,,,,19303,,,"11,344.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L00200,1L00204,,,,19303,,,"2,980.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L00000,1L10000,,,,19303,,,"23,614.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L10100,1L10100,,,,19303,,,"3,563.65",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L10100,1L10105,,,,19303,,,"5,089.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L10100,1L10110,,,,19303,,,"29,993.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L10200,1L10203,,,,19303,,,"16,872.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L10200,1L10205,,,,19303,,,50,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1L10300,1L10311,,,,19303,,,"14,505.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1M00200,1M00203,,,,19303,,,840,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1M00300,1M00311,,,,19303,,,"40,014.75",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1N10200,1N10207,,,,19303,,,"5,727.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1N10300,1N10311,,,,19303,,,"24,790.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,1P20100,1P20104,,,,19303,,,"45,346.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2A10200,2A10203,,,,19303,,,"12,150.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2C40300,2C40303,,,,19303,,,"115,156.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2K10500,2K10501,,,,19303,,,"2,309.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2M10100,2M10106,,,,19303,,,"17,120.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2O10300,2O10306,,,,19303,,,"1,170.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2P00001,2P00002,,,,19303,,,"33,717.80",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2P20400,2P20401,,,,19303,,,"5,000.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q20001,2Q20004,,,,19303,,,"15,645.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q20202,2Q20202,,,,19303,,,"9,814.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q30001,2Q30000,,,,19303,,,"3,355.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q30001,2Q30001,,,,19303,,,"20,458.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q30001,2Q30004,,,,19303,,,"18,868.75",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q30102,2Q30102,,,,19303,,,"43,793.40",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q30105,2Q30105,,,,19303,,,"34,862.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q30107,2Q30107,,,,19303,,,"6,190.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2Q30204,2Q30204,,,,19303,,,250,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R10001,2R10000,,,,19303,,,"10,732.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R10001,2R10003,,,,19303,,,"4,480.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R10001,2R10004,,,,19303,,,441,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R10100,2R10101,,,,19303,,,"17,298.95",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R10110,2R10110,,,,19303,,,"13,346.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R10200,2R10200,,,,19303,,,"9,150.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R10204,2R10204,,,,19303,,,"11,155.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R20107,2R20107,,,,19303,,,"26,175.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R20203,2R20203,,,,19303,,,"14,351.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-ค่ารักษาพยาบาล-พนักงาน,5,,HHRM0604,54602104,,8800000065,28.05.2024,28.05.2024,HR,2R30202,2R30202,,,,19303,,,"15,760.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1C10200,1C10206,,,,19303,,,600,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1C10400,1C10404,,,,19303,,,800,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1C10400,1C10405,,,,19303,,,"1,200.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1L00100,1L00100,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1L00200,1L00207,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1L10100,1L10104,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1L10100,1L10105,,,,19303,,,"1,800.00",,5107-ตกเบิกค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1L10100,1L10105,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1M00100,1M00105,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1M00200,1M00203,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1N10200,1N10208,,,,19303,,,"4,800.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,1P20100,1P20104,,,,19303,,,"1,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,2B10100,2B10103,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,54602105,,8800000065,28.05.2024,28.05.2024,HR,2P20400,2P20401,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
